SubjectID,Mode,timestamp,x,y,z,
1600,A,9.0441E+13,13.939042,-1.5086464,1.0105027,
1600,A,9.0441E+13,19.330784,-8.636185,-0.94316584,
1600,A,9.04411E+13,13.79539,-7.561188,-1.4938322,
1600,A,9.04411E+13,19.761143,1.5056536,-3.0668228,
1600,A,9.04412E+13,19.22544,2.4920647,-2.1666028,
1600,A,9.04412E+13,10.8385515,-1.8917186,-0.08843583,
1600,A,9.04413E+13,9.85214,-2.0664954,-2.880075,
1600,A,9.04413E+13,7.776367,-1.5900491,-3.6797383,
1600,A,9.04414E+13,7.1706343,-0.68743515,-5.0516157,
1600,A,9.04414E+13,8.90643,0.15053543,-3.1961095,
1600,A,9.04415E+13,10.790668,-0.5892729,-1.0844238,
1600,A,9.04415E+13,9.646238,2.578256,0.847697,
1600,A,9.04416E+13,8.755595,0.84245974,-1.5058032,
1600,A,9.04416E+13,12.337321,-4.4152074,0.012120646,
1600,A,9.04417E+13,14.609419,-6.9315133,1.6210241,
1600,A,9.04417E+13,11.748347,-2.6411037,1.1254244,
1600,A,9.04418E+13,8.580819,9.356241,-2.4563012,
1600,A,9.04418E+13,13.84088,-8.176498,-9.071481,
1600,A,9.04419E+13,8.269572,-11.016022,-7.043592,
1600,A,9.04419E+13,8.463503,-5.4973865,-5.5208793,
1600,A,9.0442E+13,11.283873,-6.500557,-3.6366427,
1600,A,9.0442E+13,10.218452,-5.4495025,-6.0978823,
1600,A,9.04421E+13,17.492037,-10.601825,-4.948665,
1600,A,9.04421E+13,12.966996,-0.6012439,-3.72044,
1600,A,9.04422E+13,15.794549,-0.20380642,-2.6334722,
1600,A,9.04422E+13,16.558298,-2.0329766,-2.9495068,
1600,A,9.04423E+13,11.329363,-2.6746225,-1.5919945,
1600,A,9.04423E+13,8.789114,-2.1646576,-1.3908815,
1600,A,9.04424E+13,9.569624,-0.82390463,-2.6167128,
1600,A,9.04424E+13,9.476251,1.5272014,-4.17055,
1600,A,9.04425E+13,10.230424,2.446575,-3.605518,
1600,A,9.04425E+13,8.030152,1.333271,-1.9607016,
1600,A,9.04426E+13,9.471462,0.29179335,-3.2248402,
1600,A,9.04426E+13,12.435484,-5.8636994,-1.3118728,
1600,A,9.04427E+13,12.658144,-2.4806921,-3.1625907,
1600,A,9.04427E+13,13.970167,-4.6570215,-3.3373675,
1600,A,9.04428E+13,10.1226845,-5.480627,-1.9463364,
1600,A,9.04428E+13,9.334992,-4.2284594,-0.70853406,
1600,A,9.04429E+13,8.161834,-3.270779,-0.23687632,
1600,A,9.04429E+13,10.426748,-2.3873184,-1.4746786,
1600,A,9.0443E+13,11.149797,-2.5860372,-1.2735656,
1600,A,9.0443E+13,19.280506,-4.8892593,-1.3765163,
1600,A,9.04431E+13,10.726024,-5.80145,-0.7779659,
1600,A,9.04431E+13,15.564705,-0.28042087,-1.0628759,
1600,A,9.04432E+13,15.928624,-0.27563247,-2.0756233,
1600,A,9.04432E+13,14.549563,-1.1471219,-2.5329158,
1600,A,9.04433E+13,9.909601,-0.57730186,-0.72768766,
1600,A,9.04433E+13,7.2568254,0.5695207,0.050427873,
1600,A,9.04434E+13,7.5920134,-0.002693477,-1.4603134,
1600,A,9.04434E+13,9.112331,0.406715,-1.7428292,
1600,A,9.04435E+13,10.108319,0.37559038,-2.1426609,
1600,A,9.04435E+13,11.066,1.4625579,-2.2695537,
1600,A,9.04436E+13,11.319786,-1.2045827,-1.1442788,
1600,A,9.04436E+13,13.22557,-1.4416087,-1.2089223,
1600,A,9.04437E+13,12.612655,0.5743091,-1.2352585,
1600,A,9.04437E+13,9.361329,-0.031423897,-0.3254618,
1600,A,9.04438E+13,7.9008656,-0.043394905,-0.36616322,
1600,A,9.04438E+13,9.727641,-2.5908256,-1.1275194,
1600,A,9.04439E+13,12.258312,-3.5173817,-0.67980367,
1600,A,9.04439E+13,11.908759,-2.988263,-1.7619828,
1600,A,9.0444E+13,11.923124,-1.5182232,-1.1394904,
1600,A,9.0444E+13,14.901511,0.42108023,-0.3254618,
1600,A,9.04441E+13,12.564771,-3.6514568,0.72559273,
1600,A,9.04441E+13,13.13459,-3.2133179,-1.9918262,
1600,A,9.04442E+13,17.051504,-2.988263,-0.1985691,
1600,A,9.04442E+13,12.088325,-2.5932198,-0.39489365,
1600,A,9.04443E+13,9.40203,-2.4711154,-1.9247885,
1600,A,9.04443E+13,10.510546,-3.3976715,-3.1793501,
1600,A,9.04444E+13,10.405201,-0.41210195,-3.5600283,
1600,A,9.04444E+13,12.0571995,0.32770637,-2.7771244,
1600,A,9.04445E+13,13.072341,1.6540941,-3.8209963,
1600,A,9.04445E+13,9.7563715,1.8001404,-3.531298,
1600,A,9.04446E+13,10.972627,1.0100539,-2.4970028,
1600,A,9.04446E+13,9.526528,-3.4096425,0.5364508,
1600,A,9.04447E+13,11.063606,-0.8454525,0.34012628,
1600,A,9.04447E+13,12.737153,0.069132574,1.5396214,
1600,A,9.04448E+13,11.164163,-0.55096567,2.0304327,
1600,A,9.04448E+13,10.508151,-0.89573073,1.570746,
1600,A,9.04449E+13,10.79785,-4.398448,-3.7994485,
1600,A,9.04449E+13,10.572795,-7.987356,-2.6238954,
1600,A,9.0445E+13,13.745112,-7.3002205,-5.6118593,
1600,A,9.0445E+13,12.524069,-7.6378026,-3.1745617,
1600,A,9.04451E+13,14.4609785,-2.4088662,0.007332243,
1600,A,9.04451E+13,11.587936,-4.4415436,0.2347814,
1600,A,9.04452E+13,19.761143,-2.466327,-4.5631986,
1600,A,9.04452E+13,16.903065,0.42347443,-5.216816,
1600,A,9.04453E+13,13.814544,-0.23732524,-0.16744448,
1600,A,9.04453E+13,10.314221,-0.5844845,0.5316624,
1600,A,9.04454E+13,9.380483,-0.79038584,-0.9886557,
1600,A,9.04454E+13,9.744401,-0.9124901,-1.9008465,
1600,A,9.04455E+13,10.594342,-0.8861539,-1.491438,
1600,A,9.04455E+13,10.311827,-0.5366005,-1.3429976,
1600,A,9.04456E+13,9.878476,1.510442,0.41434655,
1600,A,9.04456E+13,8.968679,0.9789292,0.7926304,
1600,A,9.04457E+13,12.583924,-1.3697827,-0.13871406,
1600,A,9.04457E+13,13.254301,-1.8127099,1.4199113,
1600,A,9.04458E+13,12.91193,-2.0066402,0.19407998,
1600,A,9.04458E+13,12.220005,-1.4631565,-0.32067338,
1600,A,9.04459E+13,12.2559185,-3.416825,-0.6031892,
1600,A,9.04459E+13,13.505692,-2.6722283,-0.8904934,
1600,A,9.0446E+13,15.222335,-4.578013,-1.0125977,
1600,A,9.0446E+13,12.847286,-7.0153103,-0.30391398,
1600,A,9.04461E+13,16.304514,-3.5006223,-0.047734395,
1600,A,9.04461E+13,12.320562,-1.7624317,0.79981303,
1600,A,9.04462E+13,19.395428,1.8743607,-1.9559132,
1600,A,9.04462E+13,16.19917,0.87358433,-3.6318543,
1600,A,9.04463E+13,14.281413,-5.514146,0.70883334,
1600,A,9.04463E+13,11.408371,-2.5668836,0.43110594,
1600,A,9.04464E+13,8.451532,-0.5916671,-1.5058032,
1600,A,9.04464E+13,8.298303,0.5814917,-2.796278,
1600,A,9.04465E+13,8.312668,-0.4504092,-0.5553052,
1600,A,9.04465E+13,12.543222,-0.7161656,-0.84021515,
1600,A,9.04466E+13,10.584765,1.7809868,-2.8537388,
1600,A,9.04466E+13,9.749189,1.6947955,-2.963872,
1600,A,9.04467E+13,15.55034,-1.7552491,0.39279872,
1600,A,9.04467E+13,15.334862,-2.5884314,0.98416656,
1600,A,9.04468E+13,14.607024,-1.3626001,0.09591771,
1600,A,9.04468E+13,12.284649,-0.65152216,0.7639,
1600,A,9.04469E+13,13.764266,-4.9299607,-1.1059716,
1600,A,9.04469E+13,9.598354,-4.154239,-2.310255,
1600,A,9.0447E+13,11.092337,-3.9938278,-0.95034844,
1600,A,9.0447E+13,12.093113,-1.5134348,-1.2184991,
1600,A,9.04471E+13,13.189657,-1.5493478,-2.2480059,
1600,A,9.04471E+13,15.62456,-1.872565,3.103035,
1600,A,9.04472E+13,15.442601,-1.0513538,0.69446814,
1600,A,9.04472E+13,18.76336,0.32531217,-3.926341,
1600,A,9.04473E+13,17.896658,-0.79517424,-2.5041854,
1600,A,9.04473E+13,13.567941,-0.77841485,-0.95753103,
1600,A,9.04474E+13,10.065224,-0.086490534,-1.4627076,
1600,A,9.04474E+13,10.084377,0.9597756,-1.7787422,
1600,A,9.04475E+13,8.075643,0.394744,-1.1610382,
1600,A,9.04475E+13,9.299079,0.48811787,-1.0269629,
1600,A,9.04476E+13,8.4587145,0.9741408,-1.7907132,
1600,A,9.04476E+13,10.728417,1.5200188,-2.7292404,
1600,A,9.04477E+13,11.674128,-1.956362,-2.2336404,
1600,A,9.04477E+13,14.664485,-2.8996775,-0.3302502,
1600,A,9.04478E+13,14.961367,-1.4200609,-0.5433341,
1600,A,9.04478E+13,11.57836,-0.9196727,0.03127426,
1600,A,9.04479E+13,11.195287,0.097862996,-0.07885902,
1600,A,9.04479E+13,12.066776,-0.8502409,-0.24166474,
1600,A,9.0448E+13,13.39077,-2.6506805,-0.4882675,
1600,A,9.0448E+13,12.993333,-4.094384,0.58912325,
1600,A,9.04481E+13,13.251906,-4.3146505,1.3648446,
1600,A,9.04481E+13,16.941372,-3.045724,2.1142297,
1600,A,9.04482E+13,13.764266,0.38277298,-1.467496,
1600,A,9.04482E+13,17.116148,2.305317,-3.4427123,
1600,A,9.04483E+13,16.922218,0.8807669,-3.2870893,
1600,A,9.04483E+13,12.876017,-3.9363668,0.071975686,
